Player_ID,Player_Name,Age,Position,Total_Distance_3_Matches_KM,Top_Speed_KMH,Average_Sleep_Hours,HRV_Score,Matches_Played_Consecutive,Training_Intensity_RPE,Previous_Injuries_Count,Injury_Risk
2958,Player_2958,26,Midfielder,37.100621542301795,29.701741782762358,6.720121227485172,53.0,1,8,3,0
2959,Player_2959,26,Forward,26.634243328008598,26.247381600793997,9.33757877881716,67.0,5,2,0,1
2960,Player_2960,32,FW,37.19907100296773,29.770997689106178,8.178167601498835,57.0,3,7,1,0
2961,Player_2961,28,Forward,39.81141672848158,30.030297777965878,9.391938302526674,91.0,3,2,4,0
2962,Player_2962,18,Goalkeeper,27.669857077752532,31.060386132246634,8.254821949356554,80.0,2,5,1,0
2963,Player_2963,25,Goalkeeper,20.900934437479687,26.161409841948707,9.825952891142885,36.0,3,10,1,0
2964,Player_2964,19,Midfielder,43.31947811719336,35.905420493545726,7.814420669531614,52.0,7,7,1,0
2965,Player_2965,31,Forward,28.629495957390763,27.68550502887597,9.781300828978328,75.0,8,6,0,0
2966,Player_2966,19,MF,22.66204408211766,27.184076438908022,4.949019342456556,,12,5,1,0
2967,Player_2967,35,FW,32.29642178482868,30.794832107415303,4.314866084976423,53.0,8,6,1,1
2968,Player_2968,34,Forward,39.211694891603344,30.909289973343775,7.4747511112231555,36.0,11,2,4,1
2969,Player_2969,24,Forward,25.54118286543898,29.838028116165688,9.900959234798648,78.0,8,10,4,0
2970,Player_2970,33,Midfielder,26.737251253334083,33.4908136095778,6.505631483814381,,1,1,2,1
2971,Player_2971,24,Midfielder,26.06787466996458,30.68319840801463,5.272260173157758,31.0,14,1,0,1
2972,Player_2972,23,Forward,44.791826320791955,31.706650006594828,7.129248695161084,36.0,11,8,1,1
2973,Player_2973,23,Defender,24.935093343263564,32.96121023948564,7.892791747473332,50.0,7,3,2,0
2974,Player_2974,19,Midfielder,34.3880054241531,25.275276117202534,5.891072173095334,38.0,2,3,2,0
2975,Player_2975,17,Goalkeeper,43.13161604142411,31.277086007995493,8.288616150995557,41.0,11,9,0,1
2976,Player_2976,20,Midfielder,23.672414221944482,34.72613918351206,9.850687042274355,53.0,10,6,2,0
2977,Player_2977,21,Forward,44.271354946692504,25.191276172179773,9.3817787302637,62.0,4,4,2,0
2978,Player_2978,17,Defender,43.686930859890616,29.457003141810574,5.749512241073171,72.0,5,4,0,0
2979,Player_2979,31,Forward,42.11429967645657,35.18850195226413,5.96034209886759,34.0,12,7,3,1
2980,Player_2980,21,Goalkeeper,25.363913033250057,28.884698425107917,6.229247346697532,43.0,1,6,2,0
2981,Player_2981,29,Midfielder,35.85137640027458,30.04601706620265,6.3673166703618715,65.0,14,2,4,1
2982,Player_2982,24,Midfielder,39.022286824031,35.79695532348744,4.601916995159677,64.0,4,9,2,0
2983,Player_2983,24,Forward,44.65069820491074,27.19256244845631,8.571777033335735,79.0,4,2,0,0
2984,Player_2984,21,Forward,24.51059555203426,25.717807080375067,6.192035581664203,40.0,9,8,0,1
2985,Player_2985,25,Goalkeeper,39.15064748798241,34.45364849947435,9.278919860232714,53.0,9,4,3,1
2986,Player_2986,17,Defender,28.470029248177823,34.55311875333605,9.561643738720653,73.0,13,10,3,1
2987,Player_2987,20,Goalkeeper,24.390661639200058,30.192856181480145,4.146587855846128,80.0,13,1,4,1
2988,Player_2988,19,Defender,30.534423530346373,30.65627891925015,9.931018419569238,,11,1,4,1
2989,Player_2989,18,Midfielder,39.84589780371541,34.1938700657962,8.260136389001108,99.0,10,9,2,0
2990,Player_2990,24,Defender,31.621245092601306,33.12415447927375,,37.0,1,4,3,0
2991,Player_2991,25,Defender,33.43807750507621,27.916639024387116,6.3371656502353195,57.0,8,1,4,1
2992,Player_2992,18,Midfielder,44.87898525500303,25.185826905786705,7.111108795658278,41.0,4,3,2,1
2993,Player_2993,30,MF,29.97773248893565,30.276701787869,5.947748343870667,72.0,4,3,1,0
2994,Player_2994,30,Midfielder,35.38501886773099,34.448035587052054,7.736126882179289,66.0,5,7,2,0
2995,Player_2995,20,Goalkeeper,29.1311050403843,34.854181443591784,4.557881658668747,92.0,2,6,4,0
2996,Player_2996,22,Midfielder,29.81964115821762,35.51848816783769,7.726735617470862,92.0,1,8,2,0
2997,Player_2997,27,Forward,37.3910188361352,34.67519561374059,5.652069100830665,39.0,5,7,1,1
2998,Player_2998,19,Midfielder,43.447174402372085,31.380479108279083,,66.0,7,1,4,1
2999,Player_2999,24,Midfielder,33.558973762308035,29.89066159159711,7.3162345969772655,40.0,10,3,2,1
3000,Player_3000,19,Midfielder,39.209998223719495,33.52334831187509,7.470686535116178,48.0,9,9,4,1
3001,Player_3001,30,Defender,22.230163970424094,33.13803797802156,6.559414028269217,81.0,12,4,2,1
3002,Player_3002,29,Goalkeeper,25.278950935798175,30.919577730896,4.433717395301901,47.0,12,3,0,1
3003,Player_3003,29,Midfielder,32.55329102298831,25.96060109814316,9.36005771682515,61.0,13,5,4,1
3004,Player_3004,18,Goalkeeper,20.50029309071937,35.18689481465611,7.668584843367333,52.0,2,8,4,0
3005,Player_3005,29,FW,26.32137446906397,30.011627912518286,4.6942797974138175,41.0,12,1,4,1
3006,Player_3006,35,FW,32.93503224562416,28.99667160107891,7.065583459564886,87.0,8,2,4,1
3007,Player_3007,22,Midfielder,20.37402995640752,31.925241346856488,6.983525895690828,,7,7,2,0
3008,Player_3008,32,Forward,26.61365715565104,32.412217572836745,4.362411212757562,50.0,2,1,3,0
3009,Player_3009,18,Goalkeeper,32.850770486896735,27.317567087333316,7.641158221617685,58.0,5,5,2,0
3010,Player_3010,24,Defender,34.32873119953114,34.20632729290952,8.849958393529388,76.0,7,10,1,0
3011,Player_3011,33,Midfielder,43.14379232638264,28.189308030286156,8.49404832549087,41.0,3,8,0,0
3012,Player_3012,18,Forward,36.1336405812652,27.053523185057482,5.2178164849851,87.0,2,6,2,0
3013,Player_3013,26,Goalkeeper,30.368395063249842,29.47039838139947,9.173755177325269,70.0,6,3,2,0
3014,Player_3014,32,Goalkeeper,43.25877942832669,33.03616088987212,6.055252993956105,48.0,10,7,4,1
3015,Player_3015,22,Forward,39.62207458469486,35.620039962837836,9.679050269751649,41.0,13,3,1,1
3016,Player_3016,18,Goalkeeper,25.00022302781869,33.90209390808577,4.430487785354282,52.0,6,5,4,1
3017,Player_3017,18,Goalkeeper,23.271059033720494,35.34383215437211,6.9172521311190565,34.0,11,7,4,0
3018,Player_3018,29,Midfielder,36.89529089356832,26.546663844841795,7.582746263065295,55.0,4,2,3,0
3019,Player_3019,31,Goalkeeper,33.9970791394246,25.782944787500444,5.485900590847629,92.0,1,10,0,0
3020,Player_3020,18,Forward,39.7418403448189,31.13475238097338,8.628281132321366,81.0,5,4,3,0
3021,Player_3021,23,Midfielder,38.47012625196716,28.19327231348438,7.761374078864302,39.0,1,2,4,0
3022,Player_3022,19,Forward,35.63028834643788,34.108604702662,4.108656623727733,68.0,11,7,0,1
3023,Player_3023,24,Defender,44.659554290722305,32.39186658542559,7.650211544177415,52.0,14,3,2,1
3024,Player_3024,30,Forward,33.339743252760215,35.678009803843736,6.948869406510679,40.0,11,9,1,1
3025,Player_3025,23,Forward,22.827643912542996,27.802715913044345,5.1761752102210465,,8,6,3,1
3026,Player_3026,23,Midfielder,40.70683912039971,30.343625257907554,,45.0,2,1,1,1
3027,Player_3027,17,Goalkeeper,26.296334058642724,30.513645251678888,9.38297316896569,,9,10,4,0
3028,Player_3028,33,Forward,39.43255370359796,27.630944743431137,5.755046170174381,76.0,9,8,0,1
3029,Player_3029,25,Midfielder,43.927677400001286,31.491027394368086,7.2464255247916975,77.0,3,7,2,0
3030,Player_3030,29,Defender,37.419887849108534,29.876145846871637,5.8990128394617445,98.0,6,1,0,0
3031,Player_3031,35,Midfielder,34.90075402374503,29.913937115888608,8.652974509816469,54.0,9,3,1,0
3032,Player_3032,35,Midfielder,31.509654391876015,28.99010312769732,9.58198859917873,66.0,7,3,1,0
3033,Player_3033,33,Goalkeeper,29.11024664988508,25.186222876680887,6.152971641486301,92.0,4,3,2,0
3034,Player_3034,26,Forward,28.82511877429591,30.743047606062678,8.833505494861765,58.0,3,7,2,0
3035,Player_3035,26,Defender,35.909317642739765,28.687726192703643,6.990445256279229,87.0,2,6,0,0
3036,Player_3036,20,Midfielder,38.78182792344364,25.014518558827625,6.3794713678694634,60.0,10,2,3,0
3037,Player_3037,24,Forward,36.96292673711036,28.387380784281252,9.63053111259262,97.0,10,5,0,0
3038,Player_3038,34,Forward,24.960252529839067,28.064911663987328,7.062428132314189,70.0,1,6,1,0
3039,Player_3039,30,Midfielder,32.34967950358728,29.327929685459992,6.804463001544789,79.0,11,2,0,1
3040,Player_3040,34,Forward,39.791001804576574,26.450371886077367,8.034606411774059,73.0,10,1,4,1
3041,Player_3041,30,Midfielder,31.892601954726405,30.58452207098593,5.567405206109706,38.0,11,4,0,1
3042,Player_3042,31,Midfielder,33.41558199338735,32.61684387769943,5.948757224729895,88.0,1,4,0,0
3043,Player_3043,20,Midfielder,39.27840120427055,31.932041259600297,9.592275017431735,56.0,12,4,4,1
3044,Player_3044,29,Defender,36.53163265662729,33.84130442326109,8.071179072621653,88.0,4,1,1,0
3045,Player_3045,24,Midfielder,30.233623022059817,29.972091167857894,8.959822886626034,32.0,4,3,2,0
3046,Player_3046,34,Goalkeeper,42.38531777985547,30.71000903373701,5.6266705716125776,36.0,9,7,0,1
3047,Player_3047,28,Forward,24.064176716586964,33.914421349448816,7.262741139579232,45.0,10,4,3,1
3048,Player_3048,30,Defender,44.88791121475812,29.704712879011623,9.828377601936989,78.0,1,2,2,0
3049,Player_3049,18,Forward,22.97131446190593,32.71759284889556,5.912223394169306,61.0,11,8,3,1
3050,Player_3050,34,Defender,20.373749277605974,29.780626055897912,4.962858857902251,73.0,4,1,0,0
3051,Player_3051,18,Goalkeeper,42.250472528719115,29.59509813962719,7.0653160493479845,48.0,3,9,3,0
3052,Player_3052,27,Defender,26.1238377091489,33.36226186982076,6.326926532349257,32.0,9,5,2,1
3053,Player_3053,25,Defender,38.242490686168026,26.923206070128323,4.957463396720281,89.0,13,2,3,1
3054,Player_3054,28,Defender,40.27538437330173,28.72444569135731,9.331308296220207,64.0,5,4,3,0
3055,Player_3055,33,FW,41.47465977580292,27.46589504421592,9.944343463322667,58.0,9,3,2,0
3056,Player_3056,31,Midfielder,44.78985589160417,28.95020937264357,7.411493084139987,99.0,10,7,2,0
3057,Player_3057,33,Forward,27.35099275099998,27.534123046026263,8.648060610240723,,6,6,2,0
3058,Player_3058,34,Midfielder,37.75608354818148,31.373461941953202,9.154230217277798,56.0,11,9,2,1
3059,Player_3059,22,Forward,22.884996457020705,33.7798788287963,8.205892036130962,98.0,9,4,4,0
3060,Player_3060,33,Goalkeeper,30.170232283921237,33.65274367339692,4.264936294670387,64.0,1,3,0,0
3061,Player_3061,34,Goalkeeper,41.199292332814764,29.009510610036717,4.945805390300906,48.0,13,7,2,1
3062,Player_3062,24,Defender,29.191451151477708,35.87636446483688,4.425935146908319,46.0,4,6,1,1
3063,Player_3063,25,Goalkeeper,34.77738451339035,31.53239801176381,4.05927763985234,64.0,4,5,3,1
3064,Player_3064,22,Defender,32.59433609311585,29.393403319561244,5.8359784525434195,59.0,14,10,2,1
3065,Player_3065,21,Midfielder,36.14878827780113,34.19093207165568,6.354135762889358,77.0,10,7,2,1
3066,Player_3066,28,Goalkeeper,44.32235973469237,33.02861413906905,5.446178394015554,86.0,10,5,0,1
3067,Player_3067,27,MF,21.393388162535054,33.24202870506515,4.387627888517926,46.0,6,9,2,1
3068,Player_3068,17,Forward,34.34903793754074,27.157532847072588,7.179178545020066,,10,4,4,1
3069,Player_3069,27,Midfielder,41.575719481257124,30.151567381054107,5.63991591974285,43.0,13,1,1,1
3070,Player_3070,35,Forward,32.034567793710686,34.48010943907063,8.776222929181374,43.0,1,10,1,0
3071,Player_3071,25,Midfielder,21.96317964853932,30.54441808391633,4.048315729751687,74.0,10,5,2,1
3072,Player_3072,18,Midfielder,34.013483810419274,32.51798017763156,9.055162307725663,67.0,5,1,0,0
3073,Player_3073,28,Goalkeeper,28.30184727059551,31.46727106337691,9.728522073675741,92.0,3,1,2,0
3074,Player_3074,20,Midfielder,23.873544633448397,34.2659246649022,8.296810378921418,40.0,1,1,3,0
3075,Player_3075,20,Goalkeeper,41.225862832086825,28.13016923737763,8.4018643915754,77.0,6,1,1,0
3076,Player_3076,34,Goalkeeper,33.03998782477804,31.330228056750013,9.601373869616399,55.0,3,8,3,0
3077,Player_3077,31,Defender,43.33191030947667,26.355581348107844,5.254427711802094,96.0,4,2,4,1
3078,Player_3078,35,Defender,40.150412615076725,32.59231854369415,9.96739340925146,54.0,12,9,1,0
3079,Player_3079,29,Forward,37.32429484434168,33.051646221879835,8.640887220271251,90.0,9,7,1,0
3080,Player_3080,35,MF,20.125637584132797,25.47121053307898,8.359424249966763,55.0,2,3,4,0
3081,Player_3081,33,Forward,30.69558641595625,32.43370059990784,6.166543473971757,63.0,1,9,3,0
3082,Player_3082,22,Midfielder,24.937157041300807,29.56159169582365,7.274664912433663,38.0,10,4,2,1
3083,Player_3083,32,Defender,42.7699477762217,26.365065637206506,7.923506729640082,69.0,6,7,0,0
3084,Player_3084,28,Defender,24.364599616909008,29.618983024683143,7.722057167903296,36.0,12,3,3,1
3085,Player_3085,35,Midfielder,27.151501291482138,27.1365622266514,8.229907830865486,59.0,1,5,4,0
3086,Player_3086,21,Midfielder,32.92091919336248,29.571154853356482,4.4942904344704635,95.0,1,4,4,0
3087,Player_3087,33,Defender,26.58409047495198,29.227729307543804,,59.0,14,6,4,1
3088,Player_3088,17,Defender,25.24661693197803,33.122308006296635,6.604000099572863,97.0,7,9,1,1
3089,Player_3089,26,Forward,34.97748312756881,33.51637113982994,5.563775787249799,87.0,2,5,2,0
3090,Player_3090,31,Defender,22.223238068875595,31.677315198230012,5.0357636216153425,84.0,4,1,1,0
3091,Player_3091,27,Midfielder,21.45419396802312,25.249555264006922,4.833564879477176,43.0,4,5,1,0
3092,Player_3092,29,FW,29.306132379651785,35.24124506978093,6.19830035353951,66.0,2,5,1,0
3093,Player_3093,21,Midfielder,38.01661136269656,32.548566081060926,6.960650203375395,73.0,6,9,4,1
3094,Player_3094,17,Goalkeeper,33.8701689568487,25.376149949133076,4.377858640879964,35.0,10,8,3,1
3095,Player_3095,28,Forward,30.571911711669472,34.007161891355295,9.678748567543298,55.0,14,5,0,0
3096,Player_3096,27,Midfielder,34.14378910561456,27.202927701897956,8.59145993716455,43.0,2,5,0,0
3097,Player_3097,33,Defender,29.13628711633184,31.371433085282174,8.3851106391128,37.0,12,2,2,1
3098,Player_3098,20,Goalkeeper,43.40365838580282,30.132978069452058,5.037163149932361,53.0,8,9,2,1
3099,Player_3099,31,Midfielder,21.37262227276936,29.618226605905843,7.6228046080731335,68.0,4,4,4,0
3100,Player_3100,25,Forward,36.834786975745885,34.78685092136837,7.178349680852005,78.0,1,7,0,0
3101,Player_3101,35,Midfielder,42.28206662069376,29.810974207188764,9.894813074720162,,7,10,3,0
3102,Player_3102,35,Goalkeeper,40.097117718381334,25.82878529330466,8.486030620480948,55.0,6,6,4,1
3103,Player_3103,28,Forward,24.60102587053617,35.41302599936448,7.454571302297387,39.0,12,5,2,1
3104,Player_3104,21,Goalkeeper,27.39815872450721,35.125887543635905,9.104875998820734,87.0,14,5,4,1
3105,Player_3105,26,Midfielder,37.92619846767762,32.52875958539759,4.930565625164257,43.0,6,7,2,1
3106,Player_3106,33,Defender,22.106763979519137,30.146817809452273,4.091299178145864,68.0,11,2,0,1
3107,Player_3107,21,Defender,40.296542495814606,26.021454202378735,8.141400000487138,60.0,3,9,4,0
3108,Player_3108,32,Midfielder,37.97267361511976,33.69822930435224,4.589868761423425,79.0,10,2,1,1
3109,Player_3109,23,Midfielder,38.24016623088356,25.83025705866432,4.692601839901055,45.0,7,9,2,1
3110,Player_3110,25,Midfielder,22.506034256689784,25.754610833846602,8.468084358547184,80.0,6,4,1,0
3111,Player_3111,19,FW,37.94401362040577,30.91122226683305,5.623209064803935,44.0,10,10,2,1
3112,Player_3112,31,Goalkeeper,36.99545313049925,26.76141064203104,7.771787293413357,67.0,10,10,1,1
3113,Player_3113,32,Goalkeeper,40.77306227054626,25.08503294074384,9.50444155655649,50.0,9,6,0,0
3114,Player_3114,34,Goalkeeper,21.039898906411736,29.65424774095365,5.8988471898271495,45.0,3,1,0,1
3115,Player_3115,30,MF,20.577766711694807,26.509389547710725,5.302864947039513,96.0,3,5,3,0
3116,Player_3116,19,Goalkeeper,29.325177496964017,26.765669568087603,4.63937730244631,94.0,4,6,3,0
3117,Player_3117,28,Midfielder,23.719707096228824,25.84601702608868,4.7827741685183565,,3,9,3,1
3118,Player_3118,25,Forward,33.95961193925555,27.256031290959708,4.373336172273056,93.0,4,9,4,1
3119,Player_3119,23,Defender,42.93372253766872,32.870325977518284,4.525854272978441,90.0,6,9,2,1
3120,Player_3120,25,Midfielder,29.786993258350392,33.8982003793957,6.592027532854924,61.0,1,3,4,0
3121,Player_3121,29,Midfielder,41.1237594318151,29.977870084322305,5.925190270143818,41.0,2,4,3,1
3122,Player_3122,34,Defender,20.00602186294666,30.572091974695596,8.239364885937988,70.0,10,8,2,0
3123,Player_3123,21,Defender,24.212866086479607,25.359205380536228,9.221449949482011,95.0,6,8,4,1
3124,Player_3124,29,Forward,20.76058849135214,25.762478875084486,8.708639218854305,37.0,12,2,0,0
3125,Player_3125,20,Goalkeeper,28.203679512876718,27.833244982144684,7.183823539993913,88.0,13,8,2,1
3126,Player_3126,18,Midfielder,42.70473989241257,30.982882627844624,4.61465269739592,54.0,6,7,3,1
3127,Player_3127,32,Goalkeeper,22.423803089974694,33.135062636084925,8.258603703649321,34.0,12,9,0,1
3128,Player_3128,25,Midfielder,35.16024441859501,31.655033674718364,6.176972348361241,74.0,14,5,2,1
3129,Player_3129,25,Forward,31.287398477986105,29.31340640485467,4.513902363492461,31.0,1,2,4,1
3130,Player_3130,22,Defender,43.461705309145316,26.30156480303452,9.054798443275754,,6,5,3,0
3131,Player_3131,27,Forward,23.062978563427347,33.58850558375909,6.029299103095033,67.0,14,2,4,1
3132,Player_3132,17,Defender,25.300696262555725,29.001646567589628,5.309492995069428,32.0,11,5,0,1
3133,Player_3133,20,Goalkeeper,20.738549215287332,33.09659415931068,9.22871238771306,75.0,12,9,0,0
3134,Player_3134,29,Goalkeeper,30.84838124078434,30.64276726105776,9.412803210682029,51.0,9,7,0,1
3135,Player_3135,29,FW,26.945822489116356,33.125282589180074,6.033825023149359,62.0,8,7,2,1
3136,Player_3136,29,Defender,41.74764834725802,34.98018517597829,6.128808515688241,61.0,10,1,3,1
3137,Player_3137,18,Forward,35.12352032994387,35.131324676591824,7.477771165498865,46.0,5,9,0,0
3138,Player_3138,25,Defender,35.35226844939254,30.88617458000664,8.400648962863949,85.0,13,6,4,1
3139,Player_3139,24,Defender,33.297767422032564,30.626592012422027,4.378895211441181,32.0,4,7,3,1
3140,Player_3140,23,Goalkeeper,22.296258430730024,27.92246312053121,,99.0,6,2,4,1
3141,Player_3141,20,Goalkeeper,31.12546709313388,35.293798146822205,9.716920370701489,78.0,11,1,4,0
3142,Player_3142,34,Defender,44.98762974271291,30.03711083919583,5.572563383079722,84.0,14,4,0,1
3143,Player_3143,19,Defender,40.88073227115037,26.403503632161147,9.452963284581603,60.0,12,9,3,1
3144,Player_3144,22,Defender,42.3364763541779,29.75975406089205,9.701010044578561,50.0,5,9,1,1
3145,Player_3145,28,Goalkeeper,40.580658981162486,26.397585752618042,,45.0,13,3,2,1
3146,Player_3146,28,Goalkeeper,22.576042335774567,30.527848526827825,8.525211195312103,,6,1,1,0
3147,Player_3147,24,MF,25.68620635161999,31.174030663418336,5.43265004991736,30.0,14,2,2,1
3148,Player_3148,17,Defender,20.078041283910242,28.71531337642944,8.425666970392797,94.0,14,9,3,1
3149,Player_3149,20,Midfielder,27.587753121952787,25.788156756546332,8.784519827732955,95.0,10,9,0,0
3150,Player_3150,27,Defender,22.715185058662314,35.37853889196563,5.483234222263897,66.0,11,1,3,1
3151,Player_3151,19,Goalkeeper,31.819833632539577,33.506884248317725,8.29521726149941,53.0,3,9,1,0
3152,Player_3152,29,Midfielder,36.928187214347545,34.22769188555633,8.872627233184538,91.0,7,1,4,0
3153,Player_3153,33,Midfielder,41.862632375951925,29.035552337148523,6.151473232641471,50.0,8,10,2,1
3154,Player_3154,26,Forward,38.73042912727246,33.36914133021396,5.006216655938362,66.0,5,4,2,1
3155,Player_3155,28,Defender,43.46463989446263,30.339101846861137,4.551787403905081,64.0,5,5,1,1
3156,Player_3156,31,Goalkeeper,21.34745725984472,27.211918372466506,,67.0,12,8,0,0
3157,Player_3157,26,Forward,20.304495885413537,26.368657145979345,9.86858871589428,,4,5,3,0
3158,Player_3158,30,Forward,36.533452845905316,28.795559562542625,8.937701920133296,44.0,10,5,1,1
3159,Player_3159,29,Defender,27.233810255556158,26.51307322622654,6.615037833607317,71.0,5,4,3,0
3160,Player_3160,21,Forward,26.337525402644328,35.98095873824475,7.219725417129752,33.0,12,9,0,1
3161,Player_3161,22,Defender,28.272177192344856,25.541078892552243,5.677167312470914,68.0,10,8,4,1
3162,Player_3162,18,Forward,26.744901447309104,29.852579593059843,4.978395204160382,52.0,11,9,3,1
3163,Player_3163,33,Defender,32.78591015753968,29.973028746294226,6.892486949393639,44.0,8,7,0,1
3164,Player_3164,20,Goalkeeper,31.00371118060331,28.30695121439843,6.781009397003111,41.0,5,7,1,0
3165,Player_3165,30,Defender,32.81071378441641,31.2848672227764,7.131579716822561,99.0,9,5,4,1
3166,Player_3166,26,Defender,36.817840287510904,26.649747265666992,9.716827513383645,,13,10,4,1
3167,Player_3167,19,Midfielder,29.67826272427871,33.62303618645957,7.623371800868633,67.0,12,1,4,0
3168,Player_3168,19,Goalkeeper,26.28269217855392,28.65692490072402,7.634631019734242,57.0,13,6,2,1
3169,Player_3169,31,Goalkeeper,24.155013420218637,31.504768487785057,4.7681485771664605,48.0,1,10,0,0
3170,Player_3170,22,Goalkeeper,28.73685298831564,32.872031596736555,,98.0,7,6,3,0
3171,Player_3171,33,Forward,38.5451618811543,34.77946329459177,8.637069665408012,,5,10,1,0
3172,Player_3172,28,Midfielder,38.91762275278674,34.1936618009742,9.26322006456403,33.0,4,4,4,0
3173,Player_3173,27,Goalkeeper,36.67263466710526,31.691399309139157,6.4858024709859645,,3,2,4,0
3174,Player_3174,20,Forward,25.850704382671864,29.272324984222756,7.01276857471375,41.0,12,1,4,1
3175,Player_3175,22,Forward,34.70215614636744,30.535251370824604,7.132502854973659,98.0,10,3,0,0
3176,Player_3176,17,Forward,34.2672415394212,33.45608272716683,5.164567235737631,36.0,7,9,1,0
3177,Player_3177,32,Midfielder,32.106654952743135,34.6530009681542,8.136934937961744,73.0,12,1,0,0
3178,Player_3178,31,Forward,33.74947465959661,26.141601209943392,9.41786034170474,52.0,2,5,1,0
3179,Player_3179,33,MF,32.2947658155917,29.23341888742359,4.982234908830514,31.0,5,10,3,1
3180,Player_3180,24,Defender,34.1364091518527,33.53728258254851,4.5179096409169865,66.0,2,6,2,1
3181,Player_3181,28,Forward,37.88764886552822,29.74816938853357,8.429313433242054,98.0,7,9,1,0
3182,Player_3182,26,Goalkeeper,22.740704860085994,28.65450540472912,5.639210990037892,49.0,6,1,0,0
3183,Player_3183,31,Forward,38.74064380372559,29.524549665055964,7.743175249703976,73.0,13,5,0,1
3184,Player_3184,25,Defender,23.397153753189855,31.63129221464986,8.174550027953085,99.0,10,1,0,0
3185,Player_3185,18,Defender,21.665699960259367,35.997856585471816,5.931464581490931,80.0,7,2,2,0
3186,Player_3186,21,Forward,44.40199215553669,30.42291672014985,8.890867584554705,60.0,12,2,1,1
3187,Player_3187,22,Defender,43.92479422176103,27.293439224496865,7.299933892685301,70.0,9,5,1,1
3188,Player_3188,23,Midfielder,21.5109136235141,26.791312328070042,9.213996447710816,87.0,13,10,1,0
3189,Player_3189,17,Midfielder,31.081336036874056,25.46584722224056,8.579761315353686,34.0,2,4,1,0
3190,Player_3190,23,Forward,24.656123457494367,31.146989584101537,9.211453792224724,62.0,9,6,4,0
3191,Player_3191,28,Midfielder,32.133622428360454,30.990293006377176,4.1209682927073645,72.0,7,5,4,1
3192,Player_3192,32,Midfielder,40.75443107498968,27.2575731945834,5.461037564431568,48.0,2,2,0,0
3193,Player_3193,32,Goalkeeper,43.765294368572256,32.64862347097824,4.540047642675631,61.0,10,9,4,1
3194,Player_3194,27,Forward,35.85631633628843,33.152177457926484,6.652498103136095,32.0,2,10,1,0
3195,Player_3195,20,Defender,28.847641680295425,27.850080259203224,9.33976072969191,30.0,4,8,1,0
3196,Player_3196,29,Forward,35.083139141114955,28.785097404327104,6.805241573601215,70.0,2,9,4,1
3197,Player_3197,23,Midfielder,27.80003265271126,35.89518839581982,9.098278267482364,77.0,1,6,3,0
3198,Player_3198,20,Goalkeeper,42.74559102080151,29.116909146358076,5.963069428115907,68.0,6,5,0,0
3199,Player_3199,31,Forward,41.760011577645926,33.36881838931712,6.037420436831514,,10,5,2,1
3200,Player_3200,35,Forward,33.955793756991525,29.97997969292934,9.373370381961266,40.0,14,2,0,1
3201,Player_3201,25,MF,28.119972884509014,33.72679310647074,6.554902879070209,,11,4,0,1
3202,Player_3202,27,Midfielder,27.33474188957446,33.45925562660913,8.738592926767998,93.0,5,2,0,0
3203,Player_3203,24,FW,20.835449867626487,32.34531627718389,5.419861287291408,41.0,12,2,4,1
3204,Player_3204,17,Midfielder,40.395521275632376,34.402561809251374,9.692804978065812,82.0,3,8,0,0
3205,Player_3205,24,Midfielder,31.2595803259752,35.33140344365454,7.447469479183427,84.0,11,4,1,0
3206,Player_3206,29,Midfielder,28.128323210006613,31.379816524972924,8.55594141147041,82.0,1,4,0,0
3207,Player_3207,20,Midfielder,31.77775887494385,27.612157979450203,4.537094198769313,50.0,9,7,1,1
3208,Player_3208,24,MF,40.4684497613663,29.384918578084825,6.955985354983172,48.0,8,4,4,1
3209,Player_3209,19,Goalkeeper,23.11535519268803,33.34136284864623,9.40623098640414,98.0,6,9,4,0
3210,Player_3210,25,Midfielder,41.44139970604569,32.159718336362566,9.262231774259828,95.0,6,9,0,1
3211,Player_3211,18,Defender,42.43772087770885,26.955781724217736,4.280883743405365,88.0,12,3,1,1
3212,Player_3212,18,Forward,43.6676978758472,25.563634952610673,5.8221908147736805,78.0,4,6,1,0
3213,Player_3213,29,Goalkeeper,29.937199810565694,32.512577528962716,6.65992003887448,88.0,13,7,1,1
3214,Player_3214,31,Goalkeeper,25.428510100941796,27.761869264322797,5.033588886134729,52.0,2,3,1,0
3215,Player_3215,28,Midfielder,29.341020461667462,30.496372681019587,8.379989865939823,32.0,12,4,2,1
3216,Player_3216,20,Forward,28.322802405785083,33.21421449763854,5.107071973592269,85.0,4,1,4,1
3217,Player_3217,24,Defender,24.403847812571502,31.189334587219665,6.079838166219317,87.0,14,9,1,1
3218,Player_3218,25,Midfielder,35.1816667525372,25.91632841422976,7.979683821146909,91.0,2,7,2,0
3219,Player_3219,21,Forward,31.915604012715722,27.04138260461911,6.89253606714688,47.0,13,10,2,1
3220,Player_3220,34,Midfielder,41.64252480810009,27.41261002434011,8.431426231809363,90.0,7,7,4,0
3221,Player_3221,27,MF,20.802739512051456,27.836506790093296,9.767247407337159,66.0,9,9,3,0
3222,Player_3222,31,Midfielder,36.09669818887816,31.219437311455547,4.699280126291185,83.0,13,6,0,1
3223,Player_3223,25,Midfielder,39.07372196278903,30.543623578079327,8.257406298388366,94.0,2,8,4,1
3224,Player_3224,33,Midfielder,38.98716422970767,27.234760422006296,5.382064933792687,43.0,9,5,3,0
